HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
czech-republic-turkey-bDiauTEe,10 Oct 2015,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
israel-cyprus-WE7KYNdm,10 Oct 2015,1.55,4.09,6.63,2.01,1.74,1.06,1.31,2.02,3.47,6.76,9.45,3.35,1.81,1.30,1.10,4.79,2.46,1.10,1.01,4.49,3.41,7.60,17.46,1.44,2.34,14.42,51.19
azerbaijan-italy-SGDQWV1t,10 Oct 2015,12.79,4.57,1.35,2.90,1.38,1.08,1.42,2.35,4.38,9.17,7.36,2.82,1.61,1.20,1.05,,28.71,3.15,1.66,,10.16,3.20,3.94,,1.05,1.99,3.71
iceland-latvia-GOI37obl,10 Oct 2015,1.44,4.43,8.16,2.26,1.59,1.06,1.32,2.04,3.51,7.04,9.09,3.29,1.79,1.29,1.09,4.19,2.18,1.08,-,4.24,3.41,8.88,-,1.54,2.64,18.44,-
kazakhstan-netherlands-x4j3vmU1,10 Oct 2015,,,,,,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,-,-
norway-malta-jijclbXD,10 Oct 2015,1.15,7.96,21.72,2.90,1.38,1.04,1.19,1.64,2.58,4.51,13.78,4.53,2.28,1.48,1.18,2.20,1.46,1.01,,3.74,3.91,16.36,,2.51,5.13,36.51,
england-estonia-rVvxtLM3,09 Oct 2015,1.14,8.52,25.83,3.08,1.35,1.02,1.21,1.66,2.65,4.56,14.81,4.39,2.24,1.46,1.19,2.25,1.46,1.01,,3.86,3.93,16.67,,2.36,4.90,39.45,
liechtenstein-sweden-l45pMulL,09 Oct 2015,31.90,9.29,1.10,3.30,1.31,1.04,1.17,1.60,2.46,4.20,14.15,4.93,2.37,1.54,1.21,,-,5.68,2.78,,-,4.38,3.89,,-,1.35,2.00
moldova-russia-jcB6Ark9,09 Oct 2015,11.61,5.13,1.32,2.54,1.47,1.06,1.31,2.00,3.37,6.42,10.61,3.38,1.83,1.31,1.11,,27.80,3.28,1.78,,11.06,3.39,3.88,,1.05,1.88,3.29
montenegro-austria-On3J7tZR,09 Oct 2015,3.34,3.23,2.32,1.88,1.83,1.08,1.39,2.23,4.15,8.67,7.73,2.90,1.67,1.22,1.06,18.85,6.88,1.57,1.15,9.25,4.70,3.83,6.59,1.07,1.29,4.38,10.39
